Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
[SEP] MEMBER CONFLICT:  MACROMOLECULAR BIOPHYSICS AND BIOCHEMISTRY,ZRG1 MBBC - P (02),06/26/24,"FRANKOWSKI, KEVIN J., PHD","ASSOCIATE PROFESSOR, CENTER FOR INTEGRATIVE CHEMICAL BIOLOGY AND DRUG DISCOVERY",ESHELMAN SCHOOL OF PHARMACY,UNIVERSITY OF NORTH CAROLINA,"CHAPEL HILL,    NC,    27599",,,
[SEP] PAR PANEL: INTERNATIONAL AND COOPERATIVE PROJECTS AND IMPLEMENTATION RESEARCH ON NONCOMMUNICABLE DISEASE RISK FACTORS AMONG LOW- AND MIDDLE-INCOME COUNTRY AND TRIBAL POPULATIONS LIVING IN URBAN ENVIRONMENTS,ZRG1 ICP - W (55),07/19/24,"SMITH, JUSTIN D, PHD","ASSOCIATE PROFESSOR, DIRECTOR, DISSEMINATION AND IMPLEMENTATION SCIENCE CORE (DISC), UTAH CLINICAL AND TRANSLATIONAL SCIENCE INSTITUTE (CTSI)",DEPARTMENT OF POPULATION HEALTH SCIENCES,UNIVERSITY OF UTAH,"SALT LAKE CITY,    UT,    85108",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"JIA, XIAOTING, PHD","ASSOCIATE PROFESSOR, ECE",DEPARTMENT OF ELECTRICAL AND COMPUTER ENGINEERING,VIRGINIA TECH,"BLACKSBURG,    VA,    24061",,,
[SEP] MAXIMIZING INVESTIGATORS? RESEARCH AWARD,ZRG1 CDB - L (55),07/23/24,"IRAZOQUI, JAVIER E, PHD","ASSOCIATE PROFESSOR, MARCELLETTE G. WILLIAMS DISTINGUISHED SCHOLAR",DEPARTMENT OF MICROBIOLOGY AND,PHYSIOLOGICAL SYSTEMS,UMASS CHAN MEDICAL SCHOOL,"WORCESTER,    MA,    01605",,
[SEP] PAR-23-318: MOBILE HEALTH: TECHNOLOGY AND OUTCOMES IN LOW AND MIDDLE INCOME COUNTRIES PANEL B (R21/R33 - CLINICAL TRIAL OPTIONAL),ZRG1 SCIL - J (57),07/19/24,"HARRISON, SAYWARD E, PHD",ASSOCIATE PROFESSOR/HEALTH PSYCHOLOGIST,DEPARTMENT OF PSYCHOLOGY,COLLEGE OF ARTS AND SCIENCES,UNIVERSITY OF SOUTH CAROLINA,"COLUMBIA,    SC,    29208",,
[SEP] MEMBER CONFLICT: TOPICS ON BIOBEHAVIORAL PROCESSES,ZRG1 BP - A (02),07/09/24,"HAMMER, MICHAEL J, PHD, MA, BM MUSIC","ASSOCIATE PROFESSOR; DIRECTOR, AIRWAY SENSORY PHYSIOLOGY LABORATORY",DEPARTMENT OF COMMUNICATION SCIENCES AND DISORDERS,INSTITUTE ON AGING,UNIVERSITY OF WISCONSIN-WHITEWATER,"WHITEWATER,    WI,    53190",,
[SEP] SOCIETAL AND ETHICAL ISSUES IN RESEARCH,ZRG1 SEIR - Y (80),06/14/24,"BROWER, AMY, PHD",ASSOCIATE PROJECT DIRECTOR,DEPARTMENT OF GENETIC MEDICINE,UNMC MUNROE- MEYER INSTITUTE,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA,    NE,    68198",,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 CDPT - K (50),06/24/24,"HORVATH, ANELIA, PHD",ASSOCIATE RESEARCH PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND PHYSIOLOGY,GEORGE WASHINGTON UNIVERSITY,"WASHINGTON,    DC,    20037",,,
[SEP] BIOMEDICAL DATA REPOSITORIES AND KNOWLEDGEBASES,ZRG1 BBBT - T (55),06/05/24,"CLINE, MELISSA SUZANNE, PHD",ASSOCIATE RESEARCH SCIENTIST,DEPARTMENT OF GENOMICS INSTITUTE,DIVISION OF ENGINEERING,"THE UNIVERSITY OF CALIFORNIA, SANTA CRUZ","SANTA CRUZ,    CA,    95064",,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"HASSETT, AFTON L, PSYD",ASSOCIATE RESEARCH SCIENTIST,DEPARTMENT OF ANESTHESIOLOGY,CHRONIC PAIN AND FATIGUE RESEARCH CENTER,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,"ANN ARBOR,    MI,    48106",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"ANGARITA, GUSTAVO ADOLFO, MD",ASSOCIATE RESEARCH SCIENTIST,DEPARTMENT OF PSYCHIATRY,YALE UNIVERSITY SCHOOL OF MEDICINE,"NEW HAVEN,    CT,    06510",,,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),03/07/24,"BOWERS, ALEXANDRA RAE, PHD",ASSOCIATE SCIENTIST,DEPARTMENT OF OPHTHALMOLOGY,SCHEPENS EYE RESEARCH INSTITUTE,HARVARD MEDICAL SCHOOL,"BOSTON,    MA,    02114",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"RAO, SUJATA, PHD",ASSOCIATE STAFF,CLEVELAND CLINIC LERNER RESEARCH INSTITUTE,"CLEVELAND,    OH,    44195",,,,
[SEP] SHORT COURSES TO PROMOTE THE BROAD AND RIGOROUS USE OF COMMON FUND DATA R25,ZRG1 BBBT - A (58),06/20/24,"PENNINGTON, JEFFREY WAYLAND, MS",ASSOCIATE VICE PRESIDENT AND CHIEF INFORMATION OFFICER,DEPARTMENT OF BIOMEDICAL AND HEALTH INFORMATICS,CHILDREN'S HOSPITAL OF PHILADELPHIA,"PHILADELPHIA,    PA,    19104",,,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"ABDEL-WAHAB, OMAR, MD",ATTENDING PHYSICIAN AND DIRECTOR,DEPARTMENT OF MEDICINE,MSK CENTER FOR HEMATOLOGIC MALIGNANCIES,MEMORIAL SLOAN KETTERING CANCER CENTER,"NEW YORK CITY,    NY,    10065",,
[SEP] MEMBER CONFLICT: CANCER BIOLOGY,ZRG1 BTC - Q (02),07/23/24,"KNUDSEN, ERIK, PHD",CHAIR,ASSOCIATE DIRECTOR FOR BASIC RESEARCH,ROSWELL PARK COMPREHENSIVE CANCER CENTER,"BUFFALO,    NY,    14263",,,
[SEP] PAR-24-129: SPECIFIC PATHOGEN FREE MACAQUE COLONIES,ZRG1 EMS - H (55),07/10/24,"HASSELSCHWERT, DANA L, DVM",CHAIR,VETERINARY MEDICINE DIVISION,NEW IBERIA RESEARCH CENTER,"UNIVERSITY OF LOUISIANA, LFAYETTE","NEW IBERIA,    LA,    70560",,
[SEP] PAR-23-318: MOBILE HEALTH: TECHNOLOGY AND OUTCOMES IN LOW AND MIDDLE INCOME COUNTRIES PANEL A (R21/R33 - CLINICAL TRIAL OPTIONAL),ZRG1 SCIL - P (56),07/11/24,"CAPLAN, SUSAN, PHD",CHAIR,SCHOOL OF NURSING,COLLEGE OF HEALTH AND HUMAN SCIENCES,NORTHERN ILLINOIS UNIVERSITY,"DEKALB,    IL,    60115",,
[SEP] CANCER PREVENTION AND THERAPY,ZRG1 CDPT - L (02),07/10/24,"QI, LU, MD, PHD",CHAIR AND PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH AND TROPICAL MEDICINE,TULANE UNIVERSITY,"NEW ORLEANS,    LA,    70112",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"LAKSHMINRUSIMHA, SATYANARAYANA, MBBS, MD",CHAIR DEPARTMENT OF PEDIATRICS,DIVISION OF NEONATOLOGY,STATE UNIVERSITY OF NEW YORK AT BUFFALO,"BUFFALO,    NY,    14260",,,
[SEP] NEUROIMAGING TECHNOLOGIES,ZRG1 MCST - U (80),06/27/24,"JOHNSON, GEORGE ALLAN, PHD",CHARLES E. PUTMAN UNIVERSITY PROFESSOR,DEPARTMENT OF RADIOLOGY,DUKE UNIVERSITY MEDICAL CENTER,"DURHAM,    NC,    27710",,,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"ESPINOZA, JUAN, MD",CHIEF RESEARCH INFORMATICS OFFICER                     ANN & ROBERT H. LURIE CHILDREN?S HOSPITAL OF CHICAGO,"ASSOCIATE DIRECTOR, CENTER FOR BIOMEDICAL",INFORMATICS AND DATA SCIENCE,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO,    IL,    60611",
"[SEP] MEMBER CONFLICT: BIOMATERIALS, DRUG DELIVERY AND INSTRUMENTATION",ZRG1 BBBT - K (03),07/10/24,"RUIZ-LOZANO, PILAR, PHD",CHIEF SCIENTIFIC OFFICER,"REGENCOR, INC.","SAN CARLOS,    CA,    94070",,,,
[SEP] OVERFLOW SEP: INNATE IMMUNITY AND INFLAMMATION,ZRG1 IIDA - X (09),07/22/24,"GOMEZ, GREGORIO VALENZUELA, PHD",CLINICAL ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,TILMAN J. FERTITTA FAMILY COLLEGE OF MEDICINE,UNIVERSITY OF HOUSTON,"HOUSTON,    TX,    77204",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"RICHARDSON, RISA THOMPSON, PHD",CLINICAL NEUROPSYCHOLOGIST,JAMES A. HALEY VA MEDICAL CENTER,"TAMPA,    FL,    33612",,,,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"AL-DAHIR, SARA, PHD, PHMD",CLINICAL PROFESSOR,DIVISION OF CLINICAL AND ADMINISTRATIVE SCIENCES,XAVIER UNIVERSITY OF LOUISIANA,"NEW ORLEANS,    LA,    70125",,,
[SEP] MAXIMIZING INVESTIGATORS? RESEARCH AWARD,ZRG1 CDB - L (55),07/23/24,"JIN, HAILING, PHD",CY MOURADICK CHAIR PROFESSOR,DEPARTMENT OF PLANT PATHOLOGY AND MICROBIOLOGY,CENTER FOR PLANT CELL BIOLOGY,INSTITUTE FOR INTEGRATIVE GENOME BIOLOGY,UNIVERSITY OF CALIFORNIA,"RIVERSIDE,    CA,    92521",
[SEP] PAR PANEL: RESEARCH ON CURRENT TOPICS IN ALZHEIMER'S DISEASE AND ITS RELATED DEMENTIAS,ZRG1 AN - Q (55),06/13/24,"FREEMAN, WILLARD M, PHD",D.W. CHAIR,DEPARTMENT OF PHYSIOLOGY,REYNOLDS OKLAHOMA CENTER ON AGING,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA CITY,    OK,    73104",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"TIRRELL, MATTHEW, PHD",DEAN,PRITZKER SCHOOL OF MOLECULAR ENGINEERING,THE UNIVERSITY OF CHICAGO,"CHICAGO,    IL,    60637",,,
[SEP] PAR-24-070: FIREARM INJURY PREVENTION AND RESEARCH,ZRG1 SCIL - D (51),06/25/24,"COTTLER, LINDA B, MPH, PHD","DEAN?S PROFESSOR AND FOUNDING CHAIR, ASSOCIATE DEAN FOR RESEARCH",DEPARTMENT OF EPIDEMIOLOGY,COLLEGE OF PUBLIC HEALTH AND HEALTH PROFESSIONS,UNIVERSITY OF FLORIDA,"GAINSVILLE,    FL,    32610",,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"VELAZQUEZ ULLOA, NORMA A","DEPARTMENT OF BIOLOGY-PSYCHOLOGY 220, MSC 53",LEWIS & CLARK COLLEGE,"PORTLAND,    OR,    97219",,,,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),03/07/24,"KIM, MINJEONG, PHD",DEPARTMENT OF COMPUTER SCIENCE,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,"GREENSBORO,    NC,    27412",,,,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"ROPER, JENEVIEVE LYNN, PHD",DEPARTMENT OF HEALTH AND HUMAN SCIENCES,LOYOLA MARYMOUNT UNIVERSITY,"LOS ANGELES,    CA,    90045",,,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"CLEARY, DANIEL R, MD, PHD",DEPARTMENT OF NEUROLOGICAL SURGERY,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND,    OR,    972393098",,,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"DAVIS, SIMON W, PHD",DEPARTMENT OF NEUROLOGY,CENTER FOR COGNITIVE NEUROSCIENCE,DUKE UNIVERSITY,"DURHAM,    NC,    27708",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"BANKIM BEHARI PATI, SANDIPAN PATI, MBBS",DEPARTMENT OF NEUROLOGY,HEALTH SCIENCE CENTER AT HOUSTON,UNIVERSITY OF TEXAS,"HOUSTON,    TX,    77030",,,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"CHAMBERS, M R, MD",DEPARTMENT OF NEUROSURGERY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,    AL,    35233",,,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"KRISHNA, VIBHOR, MBBS, MS",DEPARTMENT OF NEUROSURGERY AND DEPARTMENT,OF NEUROSCIENCE,CENTER FOR NEUROMODULATION,THE OHIOSTATE UNIVERSITY,"COLUMBUS,    OH,    43210",,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),06/06/24,"THOMPSON, ATALIE C, MD",DEPARTMENT OF OPHTHALMOLOGY,WAKE FOREST UNIVERSITY,"WINSTON SALEM,    NC,    27101",,,,
"[SEP] MEMBER CONFLICT: BIOENGINEERING, SPINAL CORD INJURY, AND EYE",ZRG1 NV - Q (02),07/16/24,"GHASIA, FATEMA, MBBS",DEPARTMENT OF OPTHAMOLOGY,CLEVELAND CLINIC MAIN CAMPUS,"COLE EYE INSTITUTE, CLEVELAND CLINIC","CLEVELAND,    OH,    44195",,,
[SEP] SOCIETAL AND ETHICAL ISSUES IN RESEARCH,ZRG1 SEIR - Y (80),06/14/24,"ILTIS, ANA S, PHD",DEPARTMENT OF PHILOSOPHY,"CENTER FOR BIOETHICS, HEALTH & SOCIETY",WAKE FOREST UNIVERSITY,"WINSTON-SALEM,    NC,    27109",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"KARIM, HELMET TALIB, PHD",DEPARTMENT OF PSYCHIATRY AND BIOENGINEERING,SWANSON SCHOOL OF ENGINEERING,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,    PA,    15261",,,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (95),07/10/24,"ODEEN, HENRIK CARL AXEL, MS, PHD",DEPARTMENT OF RADIOLOGY AND IMAGING SCIENCES,SCHOOL OF MEDICINE,UNIVERSITY OF UTAH,"SALT LAKE CITY,    UT,    84112",,,
[SEP] CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),07/02/24,"COLAS, ALEXANDRE ROMAIN, PHD","DEVELOPMENT, AGING AND REGENERATION PROGRAM",CENTER FOR GENETIC DISORDERS AND AGING RESEARCH,SANFORD BURNHAM PREBYS,"LA JOLLA,    CA,    92037",,,
[SEP] PAR PANEL: RESEARCH ON CURRENT TOPICS IN ALZHEIMER'S DISEASE AND ITS RELATED DEMENTIAS,ZRG1 AN - Q (55),06/13/24,"SU, YI, PHD",DIRECTOR,COMPUTATIONAL IMAGE ANALYSIS LAB,BANNER ALZHEIMER'S INSTITUTE,ARIZONA STATE UNIVERSITY,"PHOENIX,    AZ,    85006",,
[SEP] SHORT COURSES TO PROMOTE THE BROAD AND RIGOROUS USE OF COMMON FUND DATA R25,ZRG1 BBBT - A (58),06/20/24,"KRISHNAMURTHY, ASHOK KUMAR, PHD",DIRECTOR,RENAISSANCE COMPUTING INSTITUTE (RENCI),"UNIVERSITY OF NORTH CAROLINA, CHAPEL HILL","CHAPEL HILL,    NC,    27599",,,
"[SEP] MEMBER CONFLICT: BIOMATERIALS, DRUG DELIVERY AND INSTRUMENTATION",ZRG1 BBBT - K (03),07/10/24,"BHATT, KETAN H, PHD",DIRECTOR,"BIOMEDICAL, ENERGY & MATERIALS DIVISION",CFD RESEARCH CORPORATION,"HUNTSVILLE,    AL,    358062900",,,
[SEP] PAR-23-110: BIOMEDICAL TECHNOLOGY OPTIMIZATION AND DISSEMINATION CENTER (BTOD),ZRG1 BBBT - X (57),07/24/24,"CHIEN, ALLIS SOE-LANG, PHD",DIRECTOR,MASS SPECTROMETRY CENTER,STANFORD UNIVERISTY,"STANFORD,    CA,    94305",,,
[SEP] PAR-24-045 AND PAR-24-046: TACKLING ACQUISITION OF LANGUAGE IN KIDS (TALK) APPLICATIONS,ZRG1 BP - R (51),06/27/24,"LANCASTER, HOPE SPARKS, PHD",DIRECTOR,ETIOLOGIES OF LANGUAGE AND LITERACY LABORATORY,BOYS TOWN NATIONAL RESEARCH HOSPITAL,"OMAHA,    NE,    68010",,,
[SEP] PAR-23-318: MOBILE HEALTH: TECHNOLOGY AND OUTCOMES IN LOW AND MIDDLE INCOME COUNTRIES PANEL A (R21/R33 - CLINICAL TRIAL OPTIONAL),ZRG1 SCIL - P (56),07/11/24,"MMBAGA, BLANDINA THEOPHIL, MD, PHD",DIRECTOR,KILIMANJARO CLINICAL RESEARCH INSTITUTE (KCRI),KILIMANJARO CHRISTIAN MEDICAL CENTRE,"MOSHI,",,,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),10/26/23,"DOMALPALLY, AMITHA, MD, PHD",DIRECTOR,WISCONSIN READING CENTER,UNIVERSITY OF WISCONSIN,"MADISON,    WI,    53703",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"KEEFE, DOUGLAS H, PHD",DIRECTOR,PHYSICAL ACOUSTICS LABORATORY,BOYS TOWN NATIONAL RESEARCH HOSPITAL,"OMAHA,    NE,    68131",,,
[SEP] TOPICS IN DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY,ZRG1 DCAI - U (90),07/15/24,"PERLIN, DAVID S, PHD",DIRECTOR AND PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND MOLECULAR GENETICS,PUBLIC HEALTH RESEARCH INSTITUTE,UMDNJ-NEW JERSEY MEDICAL SCHOOL,"NEWARK,    NJ,    07103",,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"PIERCE, JESSICA SIMA, PHD",DIRECTOR OF FELLOWSHIP TRAINING AND SENIOR RESEARCH SCIENTIST,CENTER FOR HEATLHCARE DELIVERY SCIENCE,NEMOURS CHILDREN?S HEALTH,COLLEGE OF MEDICINE,UNIVERSITY OF CENTRAL FLORIDA,"ORLANDO,    FL,    32827",
[SEP] MEMBER CONFLICT: CARDIAC SCIENCES,ZRG1 RCCS - U (02),07/17/24,"DAY, SHARLENE M, MD",DIRECTOR OF TRANSLATIONAL RESEARCH AND ASSOCIATE PROFESSOR,DIVISION OF CARDIOVASCULAR MEDICINE,DEPARTMENT OF GENETICS,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,    PA,    19104",,
"[SEP] BIOENGINEERING, BIOMATERIALS, AND INSTRUMENTATION",ZRG1 BBBT - T (82),07/17/24,"BENNEWITZ, MARGARET, PHD","DIRECTOR, BEST TEAM",DEPARTMENT OF CHEMICAL AND BIOMEDICAL ENGINEERING,WEST VIRGINIA UNIVERSITY,"MORGANTOWN,    WV,    26506",,,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"RANDALL, PATRICK A, BA, MA, PHD",DISTINGUISHED PROFESSOR,DEPARTMENT OF MATERIALS SCIENCE AND ENGINEERING,COLLEGE OF EARTH AND MINERAL SCIENCES,PENNSYLVANIA STATE UNIVERSITY,"UNIVERSITY PARK,    PA,    16802",,
[SEP] PAR PANEL: MAXIMIZING INVESTIGATORS RESEARCH AWARD (MIRA),ZRG1 MBBC - F (55),07/16/24,"ROCKE, DAVID M., PHD",DISTINGUISHED PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,DIVISION OF BIOSTATISTICS,"UNIVERSITY OF CALIFORNIA, DAVIS","DAVIS,    CA,    95616",,
[SEP] PAR-23-318: MOBILE HEALTH: TECHNOLOGY AND OUTCOMES IN LOW AND MIDDLE INCOME COUNTRIES PANEL A (R21/R33 - CLINICAL TRIAL OPTIONAL),ZRG1 SCIL - P (56),07/11/24,"GANGULY, AUROOP RATAN",DISTINGUISHED PROFESSOR,"DIRECTOR, AI FOR CLIMATE AND SUSTAINABILITY",COLLEGE OF ENGINEERING,NORTHEASTERN UNIVERSITY,"BOSTON,    MA,    02115",,
"[SEP] SPECIAL TOPICS: BRAIN IMAGING, VISION, BIOENGINEERING AND LOW VISION TECHNOLOGY DEVELOPMENT",ZRG1 NV - P (81),10/26/23,"TIAN, YINGLI, PHD",DISTINGUISHED PROFESSOR,DEPARTMENT OF ELECTRICAL ENGINEERING,THE CITY COLLEGE OF NEW YORK,"NEW YORK,    NY,    10031",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"PIOMELLI, DANIELE, PHD",DISTINGUISHED PROFESSOR,DEPARTMENT OF ANATOMY AND NEUROBIOLOGY,"UNIVERSITY OF CALIFORNIA, IRVINE","IRVINE,    CA,    92697",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"FREEMAN, WILLIAM R., MD",DISTINGUISHED PROFESSOR AND DIRECTOR,UCSD JACOBS RETINA CENTER,VICE CHAIRMAN,"DEPARTMENT OF OPHTHALMOLOGY, UCSD",SHILEY EYE CENTER,"LA JOLLA,    CA,    92093",
[SEP] PAR PANEL: INTERNATIONAL AND COOPERATIVE PROJECTS AND IMPLEMENTATION RESEARCH ON NONCOMMUNICABLE DISEASE RISK FACTORS AMONG LOW- AND MIDDLE-INCOME COUNTRY AND TRIBAL POPULATIONS LIVING IN URBAN ENVIRONMENTS,ZRG1 ICP - W (55),07/19/24,"OGUNSEITAN, OLADELE A, PHD, MPH",DISTINGUISHED PROFESSOR DEPARTMENT OF POPULATION HEALTH AND DISEASE PREVENTION,"DEPARTMENT OF ENVIRONMENTAL, OCCUPATIONAL HEALTH","LEADER OF TRAINING AND EMPOWERMENT,",ONE HEALTH WORKFORCE ACADEMY,UNIVERSITY OF CALIFORNIA PRESIDENTIAL CHAIR,"IRVINE,    CA,    92697",
[SEP] MEMBER CONFLICT: THROMBOSIS AND BLOOD CELLS,ZRG1 IVBH - F (02),07/12/24,"GANZ, TOMAS, MD, PHD",DISTINGUISHED PROFESSOR OF MEDICINE AND PATHOLOGY,DEPARTMENT OF MEDICINE,CENTER FOR IRON DISORDERS,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,    CA,    90095",,
[SEP] MEMBER CONFLICT: TOPICS IN IMMUNITY AND HOST-PATHOGEN INTERACTIONS,ZRG1 IIDB - B (02),07/18/24,"LAU, JOSEPH TY, PHD",DISTINGUISHED PROFESSOR OF ONCOLOGY,DEPARTMENT OF MOLECULAR,AND CELLULAR BIOLOGY,ROSWELL PARK CANCER INSTITUTE,"BUFFALO,    NY,    14263",,
[SEP] MEMBER CONFLICT: MOLECULAR GENETICS AND GENOMICS,ZRG1 MGG - K (02),07/11/24,"BERWICK, MARIANNE, PHD, MPH","DISTINGUISHED PROFESSOR, CHIEF OF EPIDEMIOLOGY AND HEAD OF EPIDEMIOLOGY AND CANCER PREVENTION",DEPARTMENT OF INTERNAL MEDICINE,CANCER RESEARCH AND TREATMENT CENTER,UNIVERSITY OF NEW MEXICO,"ALBUQUERQUE,    NM,    87131",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"KAZURA, JAMES WALTER, MD",DISTINGUISHED UNIVERSITY PROFESSOR,DEPARTMENT OF PATHOLOGY,SCHOOL OF MEDICINE,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,    OH,    44106",,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"GEISSLER, KIMBERLEY LYNN H, PHD","DIVISION CHIEF, DIVISION OF HEALTH EQUITY AND HEALTH SERVICES RESEARCH",DEPARTMENT OF HEALTHCARE DELIVERY AND,POPULATION SCIENCES RESEARCH,BAYSTATE HEALTH,UNIVERSITY OF MASSACHUSETTS,"AMHERST,    MA,    01003",
[SEP] BIOMEDICAL DATA REPOSITORIES AND KNOWLEDGEBASES,ZRG1 BBBT - T (55),06/05/24,"WU, CATHY H, PHD","EDWARD JEFFERSON CHAIR, ENGINEERING AND COMPUTER SCIENCE",CENTER FOR BIOINFORMATICS,AND COMPUTATIONAL BIOLOGY (CBCB),DATA SCIENCE INSTITUTE,UNIVERSITY OF DELAWARE,"NEWARK,    DE,    19711",
[SEP] MEMBER CONFLICT: CARDIAC SCIENCES,ZRG1 RCCS - U (02),07/17/24,"DELMAR, MARIO, MD, PHD",ENDOWED PROFESSOR,DIVISION OF CARDIOLOGY,DEPARTMENT OF MEDICINE,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,"NEW YORK,    NY,    10016",,
[SEP] SHORT COURSES TO PROMOTE THE BROAD AND RIGOROUS USE OF COMMON FUND DATA R25,ZRG1 BBBT - A (58),06/20/24,"LIU, JING, PHD",EXECUTIVE DIRECTOR,MICHIGAN INSTITUTE FOR DATA SCIENCE,UNIVERSITY OF MICHIGAN,"ANN ARBOR,    MI,    48109",,,
"[SEP] MEMBER CONFLICT: BIOENGINEERING, BIODATA, AND BIOMODELLING TECHNOLOGIES",ZRG1 BBBT - F (02),07/16/24,"MAWAZINI, JAD",EXTRAMURAL SUPPORT ASSISTANT,THE CENTER FOR SCIENTIFIC REVIEW,THE NATIONAL INSTITUTES OF HEALTH,"BETHESDA,    MD,    20892",,,
