Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
CANCER MOLECULAR PATHOBIOLOGY STUDY SECTION,CAMP,10/21/21 -,"LYSSIOTIS, COSTAS ANDREAS,  PHD",ASSOCIATE PROFESSOR,DEPARTMENTS OF MOLECULAR AND INTEGRATIVE,PHYSIOLOGY AND MEDICINE,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,
CANCER CELL BIOLOGY STUDY SECTION,CCB,10/06/22 -,"LYSSIOTIS, COSTAS ANDREAS,  PHD",ASSISTANT PROFESSOR,DEPARTMENTS OF MOLECULAR AND INTEGRATIVE,PHYSIOLOGY AND MEDICINE,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,06/23/22 -,"MA, BING,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,UNIVERSITY OF MARYLAND,"BALTIMORE, MD, 21201",,,
HEALTHCARE AND HEALTH DISPARITIES STUDY SECTION,HHD,03/03/22 -,"MA, CHENJUAN,  PHD*",ASSISTANT PROFESSOR,RORY MEYERS COLLEGE OF NURSING,NEW YORK UNIVERSITY,"NEW YORK, NY, 10010",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,06/16/22 -,"MA, CYNTHIAX,  MD,  PHD*",ASSOCIATE PROFESSOR,DIVISION OF ONCOLOGY,DEPARTMENT OF MEDICINE,BREAST ONCOLOGY SECTION,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",
GENETIC VARIATION AND EVOLUTION STUDY SECTION,GVE,06/21/22 -,"MA, DENGKE,  PHD*",ASSOCIATE PROFESSOR,CARDIOVASCULAR RESEARCH INSTITUTE,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94158",,
"GENOMICS, COMPUTATIONAL BIOLOGY AND TECHNOLOGY STUDY SECTION",GCAT,06/09/22 -,"MA, JIAN,  PHD",RAY AND STEPHANIE LANE PROFESSOR OF COMPUTATIONAL BIOLOGY,SCHOOL OF COMPUTER SCIENCE,CARNEGIE MELLON UNIVERSITY,"PITTSBURGH, PA, 15213",,,
"GENOMICS, COMPUTATIONAL BIOLOGY AND TECHNOLOGY STUDY SECTION",GCAT,02/24/22 -,"MA, JIAN,  PHD",RAY AND STEPHANIE LANE PROFESSOR OF COMPUTATIONAL BIOLOGY,SCHOOL OF COMPUTER SCIENCE,CARNEGIE MELLON UNIVERSITY,"PITTSBURGH, PA, 15213",,,
"GENOMICS, COMPUTATIONAL BIOLOGY AND TECHNOLOGY STUDY SECTION",GCAT,10/21/21 -,"MA, JIAN,  PHD",RAY AND STEPHANIE LANE PROFESSOR OF COMPUTATIONAL BIOLOGY,SCHOOL OF COMPUTER SCIENCE,CARNEGIE MELLON UNIVERSITY,"PITTSBURGH, PA, 15213",,,
BIODATA MANAGEMENT AND ANALYSIS STUDY SECTION,BDMA,02/10/22 -,"MA, JING,  PHD*",ASSISTANT PROFESSOR,PUBLIC HEALTH SCIENCES DIVISION,FRED HUTCHINSON CANCER RESEARCH CENTER,"SEATTLE, WA, 98109",,,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,10/11/22 -,"MA, KE,  MD,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF DIABETES COMPLICATIONS,AND METABOLISM,BECKMAN RESEARCH INSTITUTE AT CITY OF HOPE,"DUARTE, CA, 91010",,
SKELETAL MUSCLE AND EXERCISE PHYSIOLOGY STUDY SECTION,SMEP,02/24/22 -,"MA, KE,  MD,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF DIABETES COMPLICATIONS ,AND METABOLISM,DIABETES AND METABOLISM RESEARCH INSTITUTE,BECKMAN RESEARCH INSTITUTE AT CITY OF HOPE,"DUARTE, CA, 91010",
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,06/15/22 -,"MA, LE,  PHD*",PROFESSOR,DEPARTMENT OF NEUROSCIENCE,THOMAS JEFFERSON UNIVERSITY,"PHILADELPHIA, PA, 19107",,,
TUMOR PROGRESSION AND METASTASIS STUDY SECTION,TPM,06/16/22 -,"MA, LI,  PHD",PROFESSOR,DEPARTMENT OF EXPERIMENTAL RADIATION ONCOLOGY,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",,,
TUMOR PROGRESSION AND METASTASIS STUDY SECTION,TPM,02/17/22 -,"MA, LI,  PHD",PROFESSOR,DEPARTMENT OF EXPERIMENTAL RADIATION ONCOLOGY,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",,,
TUMOR PROGRESSION AND METASTASIS STUDY SECTION,TPM,10/13/21 -,"MA, LI,  PHD",PROFESSOR,DEPARTMENT OF EXPERIMENTAL RADIATION ONCOLOGY,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",,,
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,10/28/21 -,"MA, LI-JUN,  PHD*",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF MASSACHUSETTS,"AMHERST, MA, 01003",,,
HIV COMORBIDITIES AND CLINICAL STUDIES STUDY SECTION,HCCS,07/12/22 -,"MA, QING,  PHMD",ASSOCIATE PROFESSOR,DEPARMENT OF PHARMACY PRACTICE,SCHOOL OF PHARMACY AND PHARMACEUTICAL SCIENCES,UNIVERSITY AT BUFFALO,"BUFFALO, NY, 14214",,
HIV COMORBIDITIES AND CLINICAL STUDIES STUDY SECTION,HCCS,03/15/22 -,"MA, QING,  PHMD",ASSOCIATE PROFESSOR,DEPARMENT OF PHARMACY PRACTICE,SCHOOL OF PHARMACY AND PHARMACEUTICAL SCIENCES,UNIVERSITY AT BUFFALO,"BUFFALO, NY, 14214",,
HIV COMORBIDITIES AND CLINICAL STUDIES STUDY SECTION,HCCS,11/16/21 -,"MA, QING,  PHMD",ASSOCIATE PROFESSOR,DEPARMENT OF PHARMACY PRACTICE,SCHOOL OF PHARMACY AND PHARMACEUTICAL SCIENCES,UNIVERSITY AT BUFFALO,"BUFFALO, NY, 14214",,
NEURAL OXIDATIVE METABOLISM AND DEATH STUDY SECTION,NOMD,03/10/22 -,"MA, QINGYI,  PHD*",ASSISTANT PROFESSOR,DIVISION OF PHARMACOLOGY,SCHOOL OF MEDICINE,LOMA LINDA UNIVERSITY,"LOMA LINDA, CA, 92350",,
BIOSTATISTICAL METHODS AND RESEARCH DESIGN STUDY SECTION,BMRD,06/21/22 -,"MA, SHUANGGE,  PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS,SCHOOL OF PUBLIC HEALTH,YALE UNIVERSITY,"NEW HAVEN, CT, 06510",,
BIOSTATISTICAL METHODS AND RESEARCH DESIGN STUDY SECTION,BMRD,03/03/22 -,"MA, SHUANGGE,  PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS,SCHOOL OF PUBLIC HEALTH,YALE UNIVERSITY,"NEW HAVEN, CT, 06510",,
BIOSTATISTICAL METHODS AND RESEARCH DESIGN STUDY SECTION,BMRD,11/02/21 -,"MA, SHUANGGE,  PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS,SCHOOL OF PUBLIC HEALTH,YALE UNIVERSITY,"NEW HAVEN, CT, 06510",,
DRUG DISCOVERY FOR THE NERVOUS SYSTEM STUDY SECTION,DDNS,06/16/22 -,"MA, TAO,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,SECTION OF GERONTOLOGY AND GERIATRIC MEDICINE,SCHOOL OF MEDICINE,WAKE FOREST UNIVERSITY,"WINSTON-SALEM, NC, 27151",
DRUG DISCOVERY FOR THE NERVOUS SYSTEM STUDY SECTION,DDNS,02/17/22 -,"MA, TAO,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,SECTION OF GERONTOLOGY AND GERIATRIC MEDICINE,SCHOOL OF MEDICINE,WAKE FOREST UNIVERSITY,"WINSTON-SALEM, NC, 27151",
BEHAVIORAL GENETICS AND EPIDEMIOLOGY STUDY SECTION,BGES,02/08/22 -,"MA, TIANZHOU,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY AND BIOSTATISTICS,UNIVERSITY OF MARYLAND,"COLLEGE PARK, MD, 20742",,,
XENOBIOTIC AND NUTRIENT DISPOSITION AND ACTION STUDY SECTION,XNDA,02/17/22 -,"MA, XIAOCHAO,  PHD*",PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,SCHOOL OF PHARMACY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH, PA, 15261",,
IMAGING TECHNOLOGY DEVELOPMENT STUDY SECTION,ITD,02/24/22 -,"MA, YAJUN,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF RADIOLOGY,UNIVERSITY OF CALIFORNIA SAN DIEGO,"LA JOLLA, CA, 92037",,,
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,10/18/22 -,"MA, YAN-QING,  PHD*",INVESTIGATOR,VERSITI BLOOD RESEARCH INSTITUTE,"MILWAUKEE, WI, 53226",,,,
HUMAN STUDIES OF DIABETES AND OBESITY STUDY SECTION,HSDO,10/20/22 -,"MAAHS, DAVID MATTHEW,  MD,  PHD",PROFESSOR AND DIVISION CHIEF,DIVISION OF PEDIATRIC ENDOCRINOLOGY,DEPARTMENT OF PEDIATRICS,LUCILE PACKARD CHILDREN'S HOSPITAL,"STANFORD UNIVERSITY,  SCHOOL OF MEDICINE","STANFORD, CA, 94305",
HUMAN STUDIES OF DIABETES AND OBESITY STUDY SECTION,HSDO,02/10/22 -,"MAAHS, DAVID MATTHEW,  MD,  PHD",PROFESSOR AND DIVISION CHIEF,DIVISION OF PEDIATRIC ENDOCRINOLOGY,DEPARTMENT OF PEDIATRICS,LUCILE PACKARD CHILDREN'S HOSPITAL,"STANFORD UNIVERSITY,  SCHOOL OF MEDICINE","STANFORD, CA, 94305",
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,10/17/22 -,"MAAS, EDWIN,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF COMMUNICATION SCIENCES AND DISORDERS,TEMPLE UNIVERSITY,"PHILADELPHIA, PA, 19122",,,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY A STUDY SECTION,MPPA,06/22/22 -,"MAASS, KAREN,  PHD*",RESEARCH ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,CARDIOVASCULAR RESEARCH CENTER,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,"NEW YORK CITY, NY, 10016",,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY A STUDY SECTION,MPPA,10/20/21 -,"MAASS, KAREN,  PHD,  BS,  MS*",RESEARCH ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,CARDIOVASCULAR RESEARCH CENTER,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,"NEW YORK CITY, NY, 10016",,
NEURONAL COMMUNICATIONS STUDY SECTION,NC,06/16/22 -,"MABB, ANGELA M,  PHD*",ASSOCIATE PROFESSOR,NEUROSCIENCE INSTITUTE,GEORGIA STATE UNIVERSITY,"ATLANTA, GA, 30303",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/22 -,"MAC GRORY, BRIAN,  MBBS*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,DUKE COMPREHENSIVE STROKE CENTER,DUKE UNIVERSITY SCHOOL OF MEDICINE,"DURHAM, NC, 27710",,
SYNTHETIC AND BIOLOGICAL CHEMISTRY A STUDY SECTION,SBCA,10/12/22 -,"MACAULEY, MATTHEW SCOTT,  PHD,  BS*",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF ALBERTA,"EDMONTON, AB, T6G 2G2",,,
"BEHAVIORAL NEUROENDOCRINOLOGY, NEUROIMMUNOLOGY, RHYTHMS, AND SLEEP STUDY SECTION",BNRS,10/06/22 -,"MACAULEY-RAMBACH, SHANNON L,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHYSIOLOGY AND PHARMACOLOGY,SCHOOL OF MEDICINE,WAKE FOREST UNIVERSITY,"WINSTON-SALEM, NC, 27109",,
"BEHAVIORAL NEUROENDOCRINOLOGY, NEUROIMMUNOLOGY, RHYTHMS, AND SLEEP STUDY SECTION",BNRS,06/01/22 -,"MACAULEY-RAMBACH, SHANNON L,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PHYSIOLOGY AND PHARMACOLOGY,SCHOOL OF MEDICINE,WAKE FOREST UNIVERSITY ,"WINSTON-SALEM, NC, 27109",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,10/20/22 -,"MACDONALD, CHRISTINE L,  PHD",PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,UNIVERSITY OF WASHINGTON,"SEATTLE, WA, 98104",,,
DEVELOPMENTAL BRAIN DISORDERS STUDY SECTION,DBD,10/13/21 -,"MACDONALD, JESSICAL,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,SYRACUSE UNIVERSITY,"SYRACUSE, NY, 13244",,,
HIV/AIDS INTRA- AND INTER-PERSONAL DETERMINANTS AND BEHAVIORAL INTERVENTIONS STUDY SECTION,HIBI,07/14/22 -,"MACDONELL, KARENKOLMODIN,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF FAMILY MEDICINE,AND PUBLIC HEALTH SCIENCES,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT, MI, 48202",
HIV/AIDS INTRA- AND INTER-PERSONAL DETERMINANTS AND BEHAVIORAL INTERVENTIONS STUDY SECTION,HIBI,03/10/22 -,"MACDONELL, KARENKOLMODIN,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF FAMILY MEDICINE,AND PUBLIC HEALTH SCIENCES,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT, MI, 48202",
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,02/10/22 -,"MACDOUGALD, ORMONDA,  PHD*",PROFESSOR,DEPARTMENT OF MOLECULAR AND INTEGRATIVE,PHYSIOLOGY,UNIVERSITY OF MICHIGAN MEDICAL CENTER,SCHOOL OF MEDICINE,"ANN ARBOR, MI, 48109",
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,02/17/22 -,"MACE, EMILYMARGARET,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,COLUMBIA UNIVERSITY IRVING MEDICAL CENTER,"NEW YORK, NY, 10032",,,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,06/29/22 -,"MACFARLANE, PETER,  PHD*",ASSOCIATE PROFESSOR,AND RESEARCH CHAIR IN NEONATOLOGY,DEPARTMENT OF PEDIATRICS,RAINBOW BABIES AND CHILDREN'S HOSPITAL,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND, OH, 44106",
"NEURAL BASIS OF PSYCHOPATHOLOGY, ADDICTIONS AND SLEEP DISORDERS STUDY SECTION",NPAS,10/20/22 -,"MACH, ROBERTH,  PHD",BRITTON CHANCE PROFESSOR,DEPARTMENT OF RADIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,06/23/22 -,"MACHIDA, KEIGO,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY ,AND IMMUNOLOGY,KECK SCHOOL OF MEDICINE,UNIVERSITY OF SOUTHERN CALIFORNIA ,"LOS ANGELES, CA, 90033",
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,10/21/21 -,"MACHIDA, KEIGO,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY ,AND IMMUNOLOGY,KECK SCHOOL OF MEDICINE,UNIVERSITY OF SOUTHERN CALIFORNIA ,"LOS ANGELES, CA, 90033",
VECTOR BIOLOGY STUDY SECTION,VB,10/11/22 -,"MACHTINGER, ERIKAT,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF ENTOMOLOGY,PENN STATE COLLEGE OF AGRICULTURAL SCIENCES,"STATE COLLEGE, PA, 16802",,,
ORGANIZATION AND DELIVERY OF HEALTH SERVICES STUDY SECTION,ODHS,06/23/22 -,"MACIEJEWSKI, MATTHEWL,  PHD*",RESEARCH CAREER SCIENTIST AND PROFESSOR,HSR&amp;D CENTER AND DEPARTMENT OF,POPULATION HEALTH SCIENCES,DURHAM VAMC AND DUKE UNIVERSITY,"DURHAM, NC, 27705",,
ATHEROSCLEROSIS AND VASCULAR INFLAMMATION STUDY SECTION,AVI,02/10/22 -,"MACK, CHRISTOPHERP.,  PHD*",PROFESSOR,DEPARTMENT OF PATHOLOGY AND LAB MEDICINE,PATHOLOGY AND LABORATORY MEDICINE,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL, NC, 27599",,
INTERDISCIPLINARY CLINICAL CARE IN SPECIALTY CARE SETTINGS STUDY SECTION,ICSC,09/29/22 -,"MACK, JENNIFER W,  MD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIATRICS,DANA-FARBER CANCER INSTITUTE,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02215",,
INTERDISCIPLINARY CLINICAL CARE IN SPECIALTY CARE SETTINGS STUDY SECTION,ICSC,06/02/22 -,"MACK, JENNIFER W,  MD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIATRICS,DANA-FARBER CANCER INSTITUTE,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02215",,
INTERDISCIPLINARY CLINICAL CARE IN SPECIALTY CARE SETTINGS STUDY SECTION,ICSC,02/17/22 -,"MACK, JENNIFER W,  MD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIATRICS,DANA-FARBER CANCER INSTITUTE,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02215",,
NANOTECHNOLOGY STUDY SECTION,NANO,10/06/22 -,"MACKAY, J ANDREW,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND ,PHARMACEUTICAL SCIENCES,SCHOOL OF PHARMACY ,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90033",
NANOTECHNOLOGY STUDY SECTION,NANO,02/17/22 -,"MACKAY, J ANDREW,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND ,PHARMACEUTICAL SCIENCES,SCHOOL OF PHARMACY ,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90033",
MECHANISMS OF CANCER THERAPEUTICS - 1 STUDY SECTION,MCT1,10/18/21 -,"MACKEIGAN, JEFFREY PAUL,  PHD*",PROFESSOR OF CANCER BIOLOGY AND COMPLEX DISEASES,"DEPARTMENT OF OBSTETRICS,  GYNECOLOGY AND",REPRODUCTIVE BIOLOGY,COLLEGE OF HUMAN MEDICINE,MICHIGAN STATE UNIVERSITY,"GRAND RAPIDS, MI, 49503",
XENOBIOTIC AND NUTRIENT DISPOSITION AND ACTION STUDY SECTION,XNDA,06/30/22 -,"MACKENZIE, GERARDO GUILLERMO,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NUTRITION,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,,
XENOBIOTIC AND NUTRIENT DISPOSITION AND ACTION STUDY SECTION,XNDA,02/17/22 -,"MACKENZIE, GERARDO GUILLERMO,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NUTRITION,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,,
XENOBIOTIC AND NUTRIENT DISPOSITION AND ACTION STUDY SECTION,XNDA,10/28/21 -,"MACKENZIE, GERARDO GUILLERMO,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NUTRITION,"UNIVERSITY OF CALIFORNIA,  DAVIS","DAVIS, CA, 95616",,,
CLINICAL NEUROIMMUNOLOGY AND BRAIN TUMORS STUDY SECTION,CNBT,10/06/22 -,"MACKENZIE-GRAHAM, ALLAN JAMES,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGY,UCLA BRAIN MAPPING CENTER,"LOS ANGELES, CA, 90095",,,
HIV/AIDS INTRA- AND INTER-PERSONAL DETERMINANTS AND BEHAVIORAL INTERVENTIONS STUDY SECTION,HIBI,03/10/22 -,"MACKESY-AMITI, MARY ELLEN,  PHD*",ASSOCIATE PROFESSOR,DIVISION OF EPIDEMIOLOGY AND BIOSTATISTICS,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF ILLINOIS,  CHICAGO","CHICAGO, IL, 60453",,
MACROMOLECULAR STRUCTURE AND FUNCTION C STUDY SECTION,MSFC,06/09/22 -,"MACKEY, ZACHARY BYRON,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,VIRGINIA POLYTECHNIC INSTITUTE AND,AND STATE UNIVERSITY,"BLACKSBURG, VA, 24061",,
DEVELOPMENTAL BRAIN DISORDERS STUDY SECTION,DBD,10/13/21 -,"MACKIE, KENNETH P,  MD",LINDA AND JACK GILL CHAIR OF NEUROSCIENCE AND PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL AND BRAIN SCIENCES,INDIANA UNIVERSITY,"BLOOMINGTON, IN, 47405",,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,02/08/22 -,"MACKLIN, PAUL T,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF INTELLIGENT SYSTEMS ENGINEERING,INDIANA UNIVERSITY,"BLOOMINGTON, IN, 47405",,,
"CELLULAR, MOLECULAR AND INTEGRATIVE REPRODUCTION STUDY SECTION",CMIR,10/11/22 -,"MACLEAN, JAMES ARTHUR,  PHD",ASSOCIATE PROFESSOR,SCHOOL OF MOLECULAR BIOSCIENCES,WASHINGTON STATE UNIVERSITY COLLEGE OF VETERINARY,"PULLMAN, WA, 99164",,,
"CELLULAR, MOLECULAR AND INTEGRATIVE REPRODUCTION STUDY SECTION",CMIR,06/16/22 -,"MACLEAN, JAMES ARTHUR,  PHD",ASSOCIATE PROFESSOR,SCHOOL OF MOLECULAR BIOSCIENCES,WASHINGTON STATE UNIVERSITY COLLEGE OF VETERINARY,"PULLMAN, WA, 99164",,,
"CELLULAR, MOLECULAR AND INTEGRATIVE REPRODUCTION STUDY SECTION",CMIR,02/17/22 -,"MACLEAN, JAMES ARTHUR,  PHD",ASSOCIATE PROFESSOR,SCHOOL OF MOLECULAR BIOSCIENCES,WASHINGTON STATE UNIVERSITY COLLEGE OF VETERINARY,"PULLMAN, WA, 99164",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 -,"MACNAMARA, ANN MARIEE,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL &amp; BRAIN SCIENCES,TEXAS A&amp;M UNIVERSITY,"COLLEGE STATION, TX, 77843",,,
CANCER MOLECULAR PATHOBIOLOGY STUDY SECTION,CAMP,06/23/22 -,"MACPHERSON, DAVID,  PHD",PROFESSOR,DIVISION OF HUMAN BIOLOGY AND ,DIVISION OF PUBLIC HEALTH SCIENCES ,FRED HUTCHINSON CANCER RESEARCH CENTER,"SEATTLE, WA, 98109",,
CANCER MOLECULAR PATHOBIOLOGY STUDY SECTION,CAMP,02/22/22 -,"MACPHERSON, DAVID,  PHD",PROFESSOR,DIVISION OF HUMAN BIOLOGY AND ,DIVISION OF PUBLIC HEALTH SCIENCES ,FRED HUTCHINSON CANCER RESEARCH CENTER,"SEATTLE, WA, 98109",,
CANCER MOLECULAR PATHOBIOLOGY STUDY SECTION,CAMP,10/21/21 -,"MACPHERSON, DAVID,  PHD",PROFESSOR,DIVISION OF HUMAN BIOLOGY AND ,DIVISION OF PUBLIC HEALTH SCIENCES ,FRED HUTCHINSON CANCER RESEARCH CENTER,"SEATTLE, WA, 98109",,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,10/20/22 -,"MACPHERSON, DAVID,  PHD",MEMBER AND PROFESSOR,DIVISION OF HUMAN BIOLOGY AND,DIVISION OF PUBLIC HEALTH SCIENCES,FRED HUTCHINSON CANCER RESEARCH CENTER,"SEATTLE, WA, 98109",,
NEUROSCIENCE OF INTEROCEPTION AND CHEMOSENSATION STUDY SECTION,NIC,02/25/22 -,"MACPHERSON, LINDSEY J,  PHD*",DEPARTMENT OF BIOLOGY,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,"SAN ANTONIO, TX, 78249",,,,
NEUROSCIENCE OF INTEROCEPTION AND CHEMOSENSATION STUDY SECTION,NIC,10/28/21 -,"MACPHERSON, LINDSEY J,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,"SAN ANTONIO, TX, 78249",,,
CLINICAL MANAGEMENT IN GENERAL CARE SETTINGS STUDY SECTION,CMGC,10/17/22 -,"MACPHERSON, SETH LOPAKI",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH ,"BETHESDA, MD, 20892",,,
CLINICAL MANAGEMENT IN GENERAL CARE SETTINGS STUDY SECTION,CMGC,06/13/22 -,"MACPHERSON, SETH LOPAKI",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH ,"BETHESDA, MD, 20892",,,
INTERDISCIPLINARY CLINICAL CARE IN SPECIALTY CARE SETTINGS STUDY SECTION,ICSC,09/29/22 -,"MACPHERSON, SETH LOPAKI",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH ,"BETHESDA, MD, 20892",,,
INTERDISCIPLINARY CLINICAL CARE IN SPECIALTY CARE SETTINGS STUDY SECTION,ICSC,06/02/22 -,"MACPHERSON, SETH LOPAKI",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH ,"BETHESDA, MD, 20892",,,
"PSYCHOSOCIAL DEVELOPMENT, RISK AND PREVENTION STUDY SECTION",PDRP,02/03/22 -,"MACPHERSON, SETH LOPAKI",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH ,"BETHESDA, MD, 20892",,,
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD A STUDY SECTION,MRAA,02/22/22 -,"MACRAE, IAN JOHN,  PHD*",PROFESSOR,DEPARTMENT OF INTEGRATIVE STRUCTURAL,AND COMPUTATIONAL BIOLOGY,SCRIPPS RESEARCH,"LA JOLLA, CA, 92037",,
