Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
CANCER ETIOLOGY STUDY SECTION,CE,03/01/23,"MARTINEZ, LUIS  ALFONSO, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PATHOLOGY,STONY BROOK UNIVERSITY SCHOOL OF MEDICINE,"STONY BROOK,       NY,       11794",,,
CANCER ETIOLOGY STUDY SECTION,CE,10/20/22,"MARTINEZ, LUIS  ALFONSO, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PATHOLOGY,STONY BROOK UNIVERSITY SCHOOL OF MEDICINE,"STONY BROOK,       NY,       11794",,,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY A STUDY SECTION ,DMPA,06/20/24,"MARTINEZ, LUIS  R, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ORAL BIOLOGY,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY A STUDY SECTION ,DMPA,03/19/24,"MARTINEZ, LUIS  R, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ORAL BIOLOGY,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,,
CANCER PREVENTION STUDY SECTION,CPSS,02/22/24,"MARTINEZ, MICHELLE  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND CANCER RESEARCH,SCHOOL OF MEDICINE,UNIVERSIDAD CENTRAL DEL CARIBE,"BAYAMON,       PR,       00960",,
CANCER PREVENTION STUDY SECTION,CPSS,10/26/23,"MARTINEZ, MICHELLE  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND CANCER RESEARCH,SCHOOL OF MEDICINE,UNIVERSIDAD CENTRAL DEL CARIBE,"BAYAMON,       PR,       00960",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,02/15/24,"MARTINEZ-CARDOSO, ARESHA  M, PHD",ASSISTANT PROFESSOR,PUBLIC HEALTH SCIENCES,UNIVERSITY OF CHICAGO,"CHICAGO,       IL,       60637",,,
THERAPEUTIC DEVELOPMENT AND PRECLINICAL STUDIES STUDY SECTION,TDPS,02/21/24,"MARTINEZ-LEMUS, LUIS  A, PHD",PROFESSOR,DEPARTMENT OF MEDICAL PHARMACOLOGY AND PHYSIOLOGY,DALTON CARDIOVASCULAR RESEARCH CENTER,UNIVERSITY OF MISSOURI,"COLUMBIA,       MO,       65212",,
THERAPEUTIC DEVELOPMENT AND PRECLINICAL STUDIES STUDY SECTION,TDPS,10/25/23,"MARTINEZ-LEMUS, LUIS  A, PHD",PROFESSOR,DEPARTMENT OF MEDICAL PHARMACOLOGY AND PHYSIOLOGY,DALTON CARDIOVASCULAR RESEARCH CENTER,UNIVERSITY OF MISSOURI,"COLUMBIA,       MO,       65212",,
HIV IMMUNOPATHOGENESIS AND VACCINE DEVELOPMENT STUDY SECTION,HIVD,03/18/24,"MARTINEZ-NAVIO, JOSE  M, PHD",ASSISTANT PROFESSOR,DEPARTMENTS OF PATHOLOGY,AND LABORATORY MEDICINE,MILLER SCHOOL OF MEDICINE,UNIVERSITY OF MIAMI,"MIAMI,       FL,       33136",
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,05/29/24,"MARTIN-FARDON, REMI, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MEDICINE,THE SCRIPPS RESEARCH INSTITUTE,"LA JOLLA,       CA,       92037",,,
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,02/07/24,"MARTIN-FARDON, REMI, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MEDICINE,THE SCRIPPS RESEARCH INSTITUTE,"LA JOLLA,       CA,       92037",,,
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,09/27/23,"MARTIN-FARDON, REMI, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MEDICINE,THE SCRIPPS RESEARCH INSTITUTE,"LA JOLLA,       CA,       92037",,,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,06/03/24,"MARTINI, DOUGLAS  NATHANIEL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF OF KINESIOLOGY,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,,
HIV COINFECTIONS AND HIV ASSOCIATED CANCERS STUDY SECTION,HCAC,11/08/23,"MARTINOT, AMANDA, DVM, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF INFECTIOUS DISEASE AND GLOBAL HEALTH,CUMMINGS  SCHOOL OF VETERINARY MEDICINE,TUFTS UNIVERSITY,"NORTH GRAFTON,       MA,       01536",,
VACCINES AGAINST INFECTIOUS DISEASES STUDY SECTION,VID,06/20/24,"MARTINOT, AMANDA, PHD, DVM",ASSISTANT PROFESSOR,CUMMINGS SCHOOL OF VETERINARY MEDICINE,TUFTS UNIVERSITY BOSTON,"BOSTON,       MA,       02115",,,
"MOLECULAR AND CELLULAR NEUROPHARMACOLOGY STUDY SECTION",MCNP,06/20/24,"MARTINOWICH, KERI, PHD",PROFESSOR,"DEPARTMENTS OF PSYCHIATRY,",BEHAVIORAL SCIENCES AND NEUROSCIENCE,SCHOOL OF MEDICINE,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21205",
"MOLECULAR AND CELLULAR NEUROPHARMACOLOGY STUDY SECTION",MCNP,02/29/24,"MARTINOWICH, KERI, PHD",PROFESSOR,"DEPARTMENTS OF PSYCHIATRY,",BEHAVIORAL SCIENCES AND NEUROSCIENCE,SCHOOL OF MEDICINE,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21205",
"MOLECULAR AND CELLULAR NEUROPHARMACOLOGY STUDY SECTION",MCNP,10/19/23,"MARTINOWICH, KERI, PHD",PROFESSOR,"DEPARTMENTS OF PSYCHIATRY,",BEHAVIORAL SCIENCES AND NEUROSCIENCE,SCHOOL OF MEDICINE,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,       MD,       21205",
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,06/24/24,"MARTIN-PENA, ALFONSO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,MCKNIGHT BRAIN INSTITUTE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,02/29/24,"MARTINS, EMILIA  P, PHD",PROFESSOR,DEPARTMENT OF BIOLOGY,SCHOOL OF LIFE SCIENCES,ARIZONA STATE UNIVERSITY,"TEMPE,       AZ,       85287",,
CELLULAR AND MOLECULAR IMMUNOLOGY - B STUDY SECTION,CMIB,06/27/24,"MARTINS, GISLAINE  A, PHD",ASSOCIATE PROFESSOR,INFLAMMATORY BOWEL AND IMMUNOBIOLOGY,RESEARCH INSTITUTE,DEPARTMENTS OF BIOMEDICAL SCIENCES AND MEDICINE,CEDARS SINAI MEDICAL CENTER,"LOS ANGELES,       CA,       90048",
CELLULAR AND MOLECULAR IMMUNOLOGY - B STUDY SECTION,CMIB,02/29/24,"MARTINS, GISLAINE  A, PHD",ASSOCIATE PROFESSOR,INFLAMMATORY BOWEL AND IMMUNOBIOLOGY,RESEARCH INSTITUTE,DEPARTMENTS OF BIOMEDICAL SCIENCES AND MEDICINE,CEDARS SINAI MEDICAL CENTER,"LOS ANGELES,       CA,       90048",
CELLULAR AND MOLECULAR IMMUNOLOGY - B STUDY SECTION,CMIB,10/26/23,"MARTINS, GISLAINE  A, PHD",ASSOCIATE PROFESSOR,INFLAMMATORY BOWEL AND IMMUNOBIOLOGY,RESEARCH INSTITUTE,DEPARTMENTS OF BIOMEDICAL SCIENCES AND MEDICINE,CEDARS SINAI MEDICAL CENTER,"LOS ANGELES,       CA,       90048",
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,03/18/24,"MARTINS, MAURICIO  DE AGUIAR, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY AND MICROBIOLOGY,THE WERTHEIM UF SCRIPPS INSTITUTE,UNIVERSITY OF FLORIDA,"JUPITER,       FL,       33458",,
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,11/13/23,"MARTINS, MAURICIO  DE AGUIAR, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY AND MICROBIOLOGY,THE WERTHEIM UF SCRIPPS INSTITUTE,UNIVERSITY OF FLORIDA,"JUPITER,       FL,       33458",,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,06/05/24,"MARTINS-GREEN, MANUELA  M, PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND NEUROSCIENCE,UNIVERSITY OF CALIFORNIA AT RIVERSIDE,"RIVERSIDE,       CA,       92521",,,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,02/07/24,"MARTINS-GREEN, MANUELA  M, PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND NEUROSCIENCE,UNIVERSITY OF CALIFORNIA AT RIVERSIDE,"RIVERSIDE,       CA,       92521",,,
BASIC MECHANISMS OF CANCER HEALTH DISPARITIES STUDY SECTION,BMCD,06/25/24,"MARTINSON, HOLLY  A, PHD",ASSOCIATE PROFESSOR,WWAMI SCHOOL OF MEDICAL EDUCATION,COLLEGE OF HEALTH,UNIVERSITY OF ALASKA ANCHORAGE,"ANCHORAGE,       AK,       99508",,
BASIC MECHANISMS OF CANCER HEALTH DISPARITIES STUDY SECTION,BMCD,02/21/24,"MARTINSON, HOLLY  A, PHD",ASSOCIATE PROFESSOR,WWAMI SCHOOL OF MEDICAL EDUCATION,COLLEGE OF HEALTH,UNIVERSITY OF ALASKA ANCHORAGE,"ANCHORAGE,       AK,       99508",,
BASIC MECHANISMS OF CANCER HEALTH DISPARITIES STUDY SECTION,BMCD,10/10/23,"MARTINSON, HOLLY  A, PHD",ASSOCIATE PROFESSOR,WWAMI SCHOOL OF MEDICAL EDUCATION,COLLEGE OF HEALTH,UNIVERSITY OF ALASKA ANCHORAGE,"ANCHORAGE,       AK,       99508",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,06/20/24,"MARTY, MICHAEL  T, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,,
ADDICTION RISKS AND MECHANISMS STUDY SECTION,ARM,10/30/23,"MARTZ, MEGHAN  ELIZABETH, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,06/10/24,"MARUSAK, HILARY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,AND BEHAVIORAL NEUROSCIENCES,WAYNE STATE UNIVERSITY,"DETROIT,       MI,       48304",,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,06/10/24,"MASHEK, DOUGLAS  G, PHD",PROFESSOR,"DEPARTMENT OF BIOCHEMISTRY, MOLECULAR BIOLOGY",AND BIOPHYSICS,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,02/29/24,"MASHEK, DOUGLAS  G, PHD",PROFESSOR,"DEPARTMENT OF BIOCHEMISTRY, MOLECULAR BIOLOGY",AND BIOPHYSICS,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,10/16/23,"MASHEK, DOUGLAS  G, PHD",PROFESSOR,"DEPARTMENT OF BIOCHEMISTRY, MOLECULAR BIOLOGY",AND BIOPHYSICS,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,06/10/24,"MASLI, SHARMILA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY,BOSTON UNIVERSITY SCHOOL OF MEDICINE,"BOSTON,       MA,       02114",,,
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,02/12/24,"MASLI, SHARMILA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY,BOSTON UNIVERSITY SCHOOL OF MEDICINE,"BOSTON,       MA,       02114",,,
"BIOBEHAVIORAL MECHANISMS OF EMOTION, STRESS AND HEALTH STUDY SECTION",MESH,06/11/24,"MASON-MAH, BRITTANY  L., PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"BIOBEHAVIORAL MECHANISMS OF EMOTION, STRESS AND HEALTH STUDY SECTION",MESH,02/06/24,"MASON-MAH, BRITTANY  L., PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"BIOBEHAVIORAL MECHANISMS OF EMOTION, STRESS AND HEALTH STUDY SECTION",MESH,10/23/23,"MASON-MAH, BRITTANY  L., PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,06/10/24,"MASOOD, KHALID, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,02/12/24,"MASOOD, KHALID, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,10/10/23,"MASOOD, KHALID, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - D STUDY SECTION,MRAD,02/27/24,"MASRI, SELMA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL CHEMISTRY,CHAO FAMILY COMPREHENSIVE CANCER CENTER,"UNIVERSITY OF CALIFORNIA, IRVINE","IRVINE,       CA,       92697",,
IMMUNITY AND HOST DEFENSE STUDY SECTION,IHD,10/26/23,"MASSARI, PAOLA, SCD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,TUFTS UNIVERSITY SCHOOL OF MEDICINE,"BOSTON,       MA,       02111",,,
VACCINES AGAINST INFECTIOUS DISEASES STUDY SECTION,VID,02/29/24,"MASSARI, PAOLA, SCD",ASSOCIATE PROFESSOR,DEPARTMENT OF IMMUNOLOGY,TUFTS UNIVERSITY SCHOOL OF MEDICINE,"BOSTON,       MA,       02111",,,
COMMUNITY INFLUENCES ON HEALTH BEHAVIOR STUDY SECTION,CIHB,06/11/24,"MASSEY, PHILIP  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF COMMUNITY HEALTH SCIENCES,FIELDING SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,
COMMUNITY INFLUENCES ON HEALTH BEHAVIOR STUDY SECTION,CIHB,02/27/24,"MASSEY, PHILIP  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF COMMUNITY HEALTH SCIENCES,FIELDING SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,
COMMUNITY INFLUENCES ON HEALTH BEHAVIOR STUDY SECTION,CIHB,10/24/23,"MASSEY, PHILIP  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF COMMUNITY HEALTH SCIENCES,FIELDING SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,06/06/24,"MASTERNAK, MICHAL  MATEUSZ, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF METABOLIC AND,CARDIOVASCULAR SCIENCE,BURNETT SCHOOL OF BIOMEDICAL SCIENCES,UNIVERSITY OF CENTRAL FLORIDA,"ORLANDO,       FL,       32827",
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,02/21/24,"MASTERNAK, MICHAL  MATEUSZ, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF METABOLIC AND,CARDIOVASCULAR SCIENCE,BURNETT SCHOOL OF BIOMEDICAL SCIENCES,UNIVERSITY OF CENTRAL FLORIDA,"ORLANDO,       FL,       32827",
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,10/18/23,"MASTERNAK, MICHAL  MATEUSZ, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF METABOLIC AND,CARDIOVASCULAR SCIENCE,BURNETT SCHOOL OF BIOMEDICAL SCIENCES,UNIVERSITY OF CENTRAL FLORIDA,"ORLANDO,       FL,       32827",
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,02/29/24,"MASTRACCI, TERESA  LOUISE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,INDIANA UNIVERSITY-PURDUE UNIVERSITY-INDIANAPOLIS,"INDIANAPOLIS,       IN,       46202",,,
NEURAL OXIDATIVE METABOLISM AND DEATH STUDY SECTION,NOMD,11/01/23,"MASTROENI, DIEGO  F, PHD",ASSOCIATE PROFESSOR,BANNER NEURODEGENERATIVE,DISEASE RESEARCH CENTER,BIODESIGN INSTITUTE,ARIZONA STATE UNIVERSITY,"TEMPE,       AZ,       85287",
CHRONIC DYSFUNCTION AND INTEGRATIVE NEURODEGENERATION STUDY SECTION,CDIN,06/27/24,"MASURKAR, ARJUN  VIJAY, MD, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,NEW YORK UNIVERSITY,"NEW YORK,       NY,       10075",,,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,06/20/24,"MATEIKA, JASON  H, PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGY,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT,       MI,       48202",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,02/22/24,"MATEIKA, JASON  H, PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGY,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT,       MI,       48202",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,10/26/23,"MATEIKA, JASON  H, PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGY,SCHOOL OF MEDICINE,WAYNE STATE UNIVERSITY,"DETROIT,       MI,       48202",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/22/24,"MATHER, MARA, PHD",PROFESSOR,"DEPARTMENTS OF GERONTOLOGY, PSYCHOLOGY,",AND BIOMEDICAL ENGINEERING,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES,       CA,       90089",,
"BIOBEHAVIORAL MECHANISMS OF EMOTION, STRESS AND HEALTH STUDY SECTION",MESH,10/23/23,"MATHER, MARA, PHD",PROFESSOR,DAVIS SCHOOL OF GERONTOLOGY,DEPARTMENTS OF PSYCHOLOGY & BIOMEDICAL ENGINEERING,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES,       CA,       90089",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,06/13/24,"MATHEW, SIJO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PROTEIN CHEMISTRY AND TECHNOLOGY,SCHOOL OF PHARMACY,NORTH DAKOTA STATE UNIVERSITY,"FARGO,       ND,       58104",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,10/12/23,"MATHEW, SIJO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PROTEIN CHEMISTRY AND TECHNOLOGY,SCHOOL OF PHARMACY,NORTH DAKOTA STATE UNIVERSITY,"FARGO,       ND,       58104",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/22/24,"MATHEWS, CAROL  A, MD",PROFESSOR AND CHAIR,DEPARTMENT OF PSYCHIATRY,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,10/19/23,"MATHEWS, CAROL  A, MD",PROFESSOR AND CHAIR,DEPARTMENT OF PSYCHIATRY,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,06/12/24,"MATHEWS, CLAYTON  E, PHD",PROFESSOR,"DEPARTMENT OF PATHOLOGY,",IMMUNOLOGY AND LABORATORY MEDICINE,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,02/08/24,"MATHEWS, CLAYTON  E, PHD",PROFESSOR,"DEPARTMENT OF PATHOLOGY,",IMMUNOLOGY AND LABORATORY MEDICINE,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,10/11/23,"MATHEWS, CLAYTON  E, PHD",PROFESSOR,"DEPARTMENT OF PATHOLOGY,",IMMUNOLOGY AND LABORATORY MEDICINE,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",
TRANSLATIONAL IMMUNO-ONCOLOGY STUDY SECTION,TIO,06/17/24,"MATHIS, J  MICHAEL, PHD, EDD",PROFESSOR AND DEAN,GRADUATE SCHOOL OF BIOMEDICAL SCIENCES,THE UNIVERSITY OF NORTH TEXAS,HEALTH SCIENCE CENTER,"FORT WORTH,       TX,       76107",,
PATHOBIOLOGY OF KIDNEY DISEASE STUDY SECTION,PBKD,06/20/24,"MATHIS, KEISA  WILLIAMS, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,DIVISION OF RHEUMATIC DISEASES,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS,       TX,       75390",,
PATHOBIOLOGY OF KIDNEY DISEASE STUDY SECTION,PBKD,02/21/24,"MATHIS, KEISA  WILLIAMS, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,DIVISION OF RHEUMATIC DISEASES,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS,       TX,       75390",,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,06/04/24,"MATHUR, BRIAN  NEIL, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF MARYLAND,"BALTIMORE,       MD,       21201",,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,02/29/24,"MATHUR, BRIAN  NEIL, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF MARYLAND,"BALTIMORE,       MD,       21201",,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,10/10/23,"MATHUR, BRIAN  NEIL, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF MARYLAND,"BALTIMORE,       MD,       21201",,
LANGUAGE AND COMMUNICATION STUDY SECTION,LCOM,06/27/24,"MATHUR, GAURAV, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF LINGUISTICS,GALLAUDET UNIVERSITY,"WASHINGTON,       DC,       20002",,,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,02/12/24,"MATHURIA, NILESH, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF CARDIAC ELECTROPHYSIOLOGY,HOUSTON METHODIST HOSPITAL,WEILL CORNELL MEDICAL COLLEGE,"HOUSTON,       TX,       77094",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,06/25/24,"MATLOCK, DANIEL  D, MPH, MD",PROFESSOR,DIVISION OF GERIATRICS,DEPARTMENT OF MEDICINE,SCHOOL OF MEDICINE,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,"AURORA,       CO,       80045",
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,02/21/24,"MATLOCK, DANIEL  D, MPH, MD",PROFESSOR,DIVISION OF GERIATRICS,DEPARTMENT OF MEDICINE,SCHOOL OF MEDICINE,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,"AURORA,       CO,       80045",
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,10/12/23,"MATLOCK, DANIEL  D, MPH, MD",PROFESSOR,DIVISION OF GERIATRICS,DEPARTMENT OF MEDICINE,SCHOOL OF MEDICINE,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,"AURORA,       CO,       80045",
CANCER CELL BIOLOGY STUDY SECTION,CCB,10/05/23,"MATSON, DANIEL  R, MD, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PATHOLOGY AND LABORATORY MEDICINE,UNIVERSITY OF WISCONSIN-MADISON,"MADISON,       WI,       53705",,,
NEUROSCIENCE OF INTEROCEPTION AND CHEMOSENSATION STUDY SECTION,NIC,06/17/24,"MATSUNAMI, HIROAKI, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR GENETICS AND MICROBIOLOGY,DUKE UNIVERSITY,"DURHAM,       NC,       27710",,,
NEUROSCIENCE OF INTEROCEPTION AND CHEMOSENSATION STUDY SECTION,NIC,02/22/24,"MATSUNAMI, HIROAKI, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR GENETICS AND MICROBIOLOGY,DUKE UNIVERSITY,"DURHAM,       NC,       27710",,,
