Section Name,Section Abbreviation,Date,Zipcode,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,63110,"RUBIN, DEBORAH  C",PROFESSOR,DIVISION OF GASTROENTEROLOGY,DEPARTMENT OF MEDICINE,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS,       MO,       63110",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,60611,"SHIELDS, MARIO",RESEARCH ASSOCIATE PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,20037,"TZATSOS, ALEXANDROS",ASSOCIATE PROFESSOR,DEPARTMENT OF ANATOMY AND CELL BIOLOGY,SCHOOL OF MEDICINE AND HEALTH SCIENCES,GEORGE WASHINGTON UNIVERSITY,"WASHINGTON,       DC,       20037",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,61802,"WANG, BO",ASSISTANT PROFESSOR,DEPARTMENT OF COMPARATIVE BIOSCIENCES,COLLEGE OF VETERINARY MEDICINE,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","URBANA,       IL,       61802",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,78229,"WANG, PEI",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL SYSTEMS AND ANATOMY,GRADUATE SCHOOL OF BIOMEDICAL SCIENCES,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO,       TX,       78229",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,77843,"WU, CHIA-SHAN",RESEARCH ASSISTANT PROFESSOR,DEPARTMENT OF NUTRITION,COLLEGE OF AGRICULTURE AND LIFE SCIENCES,TEXAS A&M UNIVERSITY,"COLLEGE STATION,       TX,       77843",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,10032,"YAN, KELLEY",ASSISTANT PROFESSOR,DIVISION OF DIGESTIVE AND LIVER DISEASES,DEPARTMENT OF GENETICS AND DEVELOPMENT,DEPARTMENT OF MEDICINE,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,20892,"JUAN, ASTER",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,2/15/2024,20892,"NGUYEN, TRAN  DU",LEAD EXTRAMURAL ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,90027,"FREY, MARK  R",PROFESSOR,"DEPARTMENTS OF PEDIATRICS,",BIOCHEMISTRY AND MOLECULAR MEDICINE,KECK SCHOOL OF MEDICINE,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES,       CA,       90027",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,55905,"BEYDER, ARTHUR",ASSOCIATE PROFESSOR,DIVISION OF GASTROENTEROLOGY AND HEPATOLOGY,DEPARTMENTS OF MEDICINE AND PHYSIOLOGY,MAYO CLINIC,"ROCHESTER,       MN,       55905",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,27710,"BOHORQUEZ, DIEGO  V",ASSOCIATE PROFESSOR,DIVISION OF GASTROENTEROLOGY,DEPARTMENT OF MEDICINE,DUKE UNIVERSITY,"DURHAM,       NC,       27710",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,37209,"BYNDLOSS, MARIANA  XAVIER",ASSISTANT PROFESSOR,DEPARTMENT OF PATHOLOGY,MICROBIOLOGY AND IMMUNOLOGY,SCHOOL OF MEDICINE,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37209",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,87131,"CASTILLO, ELISEO  FERNANDO",ASSOCIATE PROFESSOR,DIVISION OF GASTROENTEROLOGY AND HEPATOLOGY,DEPARTMENT OF INTERNAL MEDICINE,SCHOOL OF MEDICINE,UNIVERSITY OF NEW MEXICO,"ALBUQUERQUE,       NM,       87131",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,73104,"CHAABAN, HALA",ASSOCIATE PROFESSOR,SECTION OF NEONATAL-PERINATAL MEDICINE,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA,       OK,       73104",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,79905,"CHATTOPADHYAY, MUNMUN",ASSOCIATE PROFESSOR,CENTER OF EMPHASIS IN DIABETES AND METABOLISM,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,"EL PASO,       TX,       79905",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,64108,"CHEVALIER, RACHEL",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,SCHOOL OF MEDICINE,UNIVERSITY OF MISSOURI-KANSAS CITY,"KANSAS CITY,       MO,       64108",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,43606,"CRAWLEY, WILLIAM  SCOTT",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,UNIVERSITY OF TOLEDO,"TOLEDO,       OH,       43606",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,80523,"DE LA SERRE, CLAIRE",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL SCIENCES,COLLEGE OF VETERINARY MEDICINE,AND BIOMEDICAL SCIENCE,COLORADO STATE UNIVERSITY,"FORT COLLINS,       CO,       80523",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,29455,"ENGEVIK, MELINDA  ANNE",ASSISTANT PROFESSOR,DEPARTMENT OF REGENERATIVE MEDICINE,AND CELL BIOLOGY,COLLEGE OF MEDICINE,MEDICAL UNIVERSITY OF SOUTH CAROLINA,"JOHNS ISLAND,       SC,       29455",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,15260,"ESNI, FARZAD",ASSOCIATE PROFESSOR,DEPARTMENT OF SURGERY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,       PA,       15260",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,7102,"GAO, NAN",PROFESSOR,"DEPARTMENT OF PHARMACOLOGY,",PHYSIOLOGY AND NEUROSCIENCE,RUTGERS BIOMEDICAL AND HEALTH SCIENCES,RUTGERS UNIVERSITY,"NEWARK,       NJ,       07102",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,32610,"HAN, SONG",ASSISTANT PROFESSOR,DEPARTMENT OF SURGERY,COLLEGE OF MEDICINE,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32610",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,48109,"HOGAN, SIMON  PATRICK",PROFESSOR,DEPARTMENT OF PATHOLOGY,MARY H. WEISER FOOD ALLERGY CENTER,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,10019,"HU, HONGZHEN",PROFESSOR,DEPARTMENT OF DERMATOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK,       NY,       10019",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,79968,"LU, WEIQIN",PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,SCHOOL OF PHARMACY,THE UNIVERSITY OF TEXAS AT EL PASO,"EL PASO,       TX,       79968",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,1605,"MAO, JUNHAO",PROFESSOR,"DEPARTMENT OF MOLECULAR,",CELL AND CANCER BIOLOGY,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL,"WORCESTER,       MA,       01605",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,10001,"MARGOLIS, KARA  GROSS",ASSOCIATE PROFESSOR,"DEPARTMENTS OF MOLECULAR PATHOBIOLOGY,",CELL BIOLOGY AND PEDIATRICS,NEW YORK UNIVERSITY,"NEW YORK,       NY,       10001",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,48824,"MOESER, ADAM",PROFESSOR,DEPARTMENT OF LARGE ANIMAL CLINICAL SCIENCES,COLLEGE OF VETERINARY MEDICINE,MICHIGAN STATE UNIVERSITY,"EAST LANSING,       MI,       48824",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,83725,"OCHOA-REPARAZ, JAVIER",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY SCIENCE,BOISE STATE UNIVERSITY,"BOISE,       ID,       83725",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,55455,"RUAN, HAI-BIN",ASSOCIATE PROFESSOR,DEPARTMENT OF INTEGRATIVE BIOLOGY AND PHYSIOLOGY,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,2129,"SCLOCCO, ROBERTA",ASSISTANT PROFESSOR,DEPARTMENT OF PHYSICAL MEDICINE,AND REHABILITATION,MASSACHUSETTS GENERAL HOSPITAL,"BOSTON,       MA,       02129",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,90095,"SHIN, ANDREA",ASSOCIATE PROFESSOR,DEPARTMENT OF CLINICAL MEDICINE,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,14642,"SPANO MELLO, STEPHANO",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL GENETICS,UNIVERSITY OF ROCHESTER MEDICAL CENTER,"ROCHESTER,       NY,       14642",,,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,77030,"SPEER, ALLISON  LEIGH",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRIC SURGERY,MCGOVERN MEDICAL SCHOOL,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON,       TX,       77030",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,94143,"STACHLER, MATTHEW  D",ASSISTANT PROFESSOR,DEPARTMENT OF PATHOLOGY,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","SAN FRANCISCO,       CA,       94143",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,20037,"TZATSOS, ALEXANDROS",ASSOCIATE PROFESSOR,DEPARTMENT OF ANATOMY AND CELL BIOLOGY,SCHOOL OF MEDICINE AND HEALTH SCIENCES,GEORGE WASHINGTON UNIVERSITY,"WASHINGTON,       DC,       20037",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,2912,"VAISHNAVA, SHIPRA",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR MICROBIOLOGY,AND IMMUNOLOGY,BROWN UNIVERSITY,"PROVIDENCE,       RI,       02912",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,78229,"WANG, PEI",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL SYSTEMS AND ANATOMY,GRADUATE SCHOOL OF BIOMEDICAL SCIENCES,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO,       TX,       78229",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,10032,"YAN, KELLEY",ASSISTANT PROFESSOR,DIVISION OF DIGESTIVE AND LIVER DISEASES,DEPARTMENT OF GENETICS AND DEVELOPMENT,DEPARTMENT OF MEDICINE,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,17033,"YOCHUM, GREGORY  S",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOLOGY,PENNSYLVANIA STATE UNIVERSITY,"HERSHEY,       PA,       17033",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,10/19/2023,20892,"JUAN, ASTER",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,2139,"WHITE, FOREST  M",PROFESSOR,DEPARTMENT OF BIOLOGICAL ENGINEERING,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,"CAMBRIDGE,       MA,       02139",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,97201,"BEATTY, KIMBERLY  ELIZABETH",PROFESSOR,DEPARTMENTS OF BIOMEDICAL ENGINEERING AND,CHEMICAL PHYSIOLOGY AND PHARMACOLOGY,SCHOOL OF MEDICINE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND,       OR,       97201",
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,1003,"CHEN, MIN",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,77845,"CHO, JAE HYUN",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND BIOPHYSICS,TEXAS A&M UNIVERSITY,"COLLEGE STATION,       TX,       77845",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,2114,"EVANS, CONOR  LEE",ASSOCIATE PROFESSOR,WELLMAN CENTER FOR PHOTOMEDICINE,MASSACHUSETTS GENERAL HOSPITAL,"BOSTON,       MA,       02114",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,6269,"FABRIS, DANIELE",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF CONNECTICUT,"STORRS,       CT,       06269",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,77030,"FILGUEIRA, CARLY  LEVIN",ASSISTANT PROFESSOR,HOUSTON METHODIST RESEARCH INSTITUTE,DEPARTMENT OF NANOMEDICINE,"HOUSTON,       TX,       77030",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,60611,"GAO, RULI",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR GENETICS,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,3756,"GERBER, SCOTT  A",PROFESSOR,DEPARTMENTS OF BIOCHEMISTRY AND CELL BIOLOGY,AND MOLECULAR AND SYSTEMS BIOLOGY,DARTMOUTH MEDICAL SCHOOL,"LEBANON,       NH,       03756",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,53706,"GOLDSMITH, RANDALL  H",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF WISCONSIN,"MADISON,       WI,       53706",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,48073,"GRAHAM, STEWART  F",ASSOCIATE PROFESSOR,DEPARTMENT OF RADIATION ONCOLOGY,OAKLAND UNIVERSITY WILLIAM BEAUMONT,SCHOOL OF MEDICINE,"ROCHESTER,       MI,       48073",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,55455,"HACKEL, BENJAMIN",PROFESSOR,DEPARTMENT OF CHEMICAL ENGINEERING,AND MATERIALS SCIENCE,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,       MN,       55455",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,27157,"HALL, ADAM  ROGER",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,SCHOOL OF MEDICINE,WAKE FOREST UNIVERSITY,"WINSTON-SALEM,       NC,       27157",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,84112,"HAMMOND, MING  CHEN",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF UTAH,"SALT LAKE CITY,       UT,       84112",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,78712,"HSU, KU-LUNG",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF TEXAS AT AUSTIN,"AUSTIN,       TX,       78712",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,22908,"KELLY, KIMBERLY  A",PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF VIRGINIA,"CHARLOTTESVILLE,       VA,       22908",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,44106,"MAISEYEU, ANDREI",ASSOCIATE PROFESSOR,DEPARTMENTS OF MEDICINE AND BIOMEDICAL ENGINEERING,CARDIOVASCULAR RESEARCH INSTITUTE,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,       OH,       44106",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,85721,"MARTY, MICHAEL  T",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,46202,"MOSLEY, AMBER  L",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOLOGY,SCHOOL OF MEDICINE,INDIANA UNIVERSITY,"INDIANAPOLIS,       IN,       46202",
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,94305,"PITTERI, SHARON",ASSOCIATE PROFESSOR,DEPARTMENT OF RADIOLOGY,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,2215,"REINHARD, BJOERN  MARKUS",PROFESSOR,DEPARTMENT OF CHEMISTRY,BOSTON UNIVERSITY,"BOSTON,       MA,       02215",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,48109,"RUOTOLO, BRANDON  T",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,95064,"SANCHEZ, LAURA  M",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ","SANTA CRUZ,       CA,       95064",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,77030,"SCHIAVINATO EBERLIN, LIVIA",ASSOCIATE PROFESSOR,DEPARTMENT OF SURGERY,BAYLOR COLLEGE OF MEDICINE,"HOUSTON,       TX,       77030",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,43210,"SCHULTZ, ZACHARY",PROFESSOR,DEPARTMENT OF CHEMISTRY,AND BIOCHEMISTRY,OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,15260,"TIAN, HUA",ASSOCIATE PROFESSOR,UNIVERSITY OF PITTSBURGH,SCHOOL OF PUBLIC HEALTH,"PITTSBURGH,       PA,       15260",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,77204,"WANG, YUHONG",PROFESSOR,DEPARTMENT OF BIOLOGY AND BIOCHEMISTRY,UNIVERSITY OF HOUSTON,"HOUSTON,       TX,       77204",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,27606,"XIAO, YI",ASSOCIATE PROFESSOR,NORTH CAROLINA STATE UNIVERSITY,DEPARTMENT OF CHEMISTRY,"RALEIGH,       NC,       27606",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,63130,"YANG, LAN",PROFESSOR,DEPARTMENT OF ELECTRICAL AND SYSTEMS ENGINEERING,WASHINGTON UNIVERSITY,"ST. LOUIS,       MO,       63130",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,47907,"YUAN, CHONGLI",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMICAL ENGINEERING,PURDUE UNIVERSITY,"WEST LAFAYETTE,       IN,       47907",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,32611,"ZENG, CHENJIE",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF FLORIDA,"GAINESVILLE,       FL,       32611",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,20892,"RYAN, KENNETH",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,6/20/2024,20892,"CROCKETT, TAMEKA  ",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,2139,"WHITE, FOREST  M",PROFESSOR,DEPARTMENT OF BIOLOGICAL ENGINEERING,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,"CAMBRIDGE,       MA,       02139",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,97201,"BEATTY, KIMBERLY  ELIZABETH",PROFESSOR,DEPARTMENTS OF BIOMEDICAL ENGINEERING AND,CHEMICAL PHYSIOLOGY AND PHARMACOLOGY,SCHOOL OF MEDICINE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND,       OR,       97201",
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,1003,"CHEN, MIN",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,       MA,       01003",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,60607,"COLOGNA, STEPHANIE  M",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF ILLINOIS CHICAGO,"CHICAGO,       IL,       60607",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,2114,"EVANS, CONOR  LEE",ASSOCIATE PROFESSOR,WELLMAN CENTER FOR PHOTOMEDICINE,MASSACHUSETTS GENERAL HOSPITAL,"BOSTON,       MA,       02114",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,6269,"FABRIS, DANIELE",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF CONNECTICUT,"STORRS,       CT,       06269",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,80045,"FRITZ, KRISTOFER  S.",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,UNIVERSITY OF COLORADO DENVER,"AURORA,       CO,       80045",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,3756,"GERBER, SCOTT  A",PROFESSOR,DEPARTMENTS OF BIOCHEMISTRY AND CELL BIOLOGY,AND MOLECULAR AND SYSTEMS BIOLOGY,DARTMOUTH MEDICAL SCHOOL,"LEBANON,       NH,       03756",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,53706,"GOLDSMITH, RANDALL  H",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF WISCONSIN,"MADISON,       WI,       53706",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,2/15/2024,65211,"GUAN, XIYUN",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY OF MISSOURI,"COLUMBIA,       MO,       65211",,,
